Date,Athlete,Period Name,Period Number,Max Acceleration,Max Deceleration,Acceleration Efforts,Deceleration Efforts,Accel + Decel Efforts,Accel + Decel Efforts Per Minute,Duration,Distance,Player Load,Max Velocity,Max Vel (% Max),Meterage Per Minute,Player Load Per Minute,Work/Rest Ratio,Max Heart Rate,Avg Heart Rate,Max HR (% Max),Avg HR (% Max),HR Exertion,Red Zone,Heart Rate Band 1 Duration,Heart Rate Band 2 Duration,Heart Rate Band 3 Duration,Heart Rate Band 4 Duration,Heart Rate Band 5 Duration,Heart Rate Band 6 Duration,Energy,High Metabolic Load Distance,Standing Distance,Walking Distance,Jogging Distance,Running Distance,HI Distance,Sprint Distance,Sprint Efforts,Sprint Dist Per Min,High Speed Distance,High Speed Efforts,High Speed Distance Per Minute,Impacts,Acceleration B2 Efforts (Gen 2),Acceleration B3 Efforts (Gen 2),Deceleration B2 Efforts (Gen 2),Deceleration B3 Efforts (Gen 2),Hi Accel,Hi Dec,Total Distance,Total Running Distance,Total Meaningfull Distance,Total HSR,Total Sprint Distance,Total Accels,Total Decels,Total Max Velocity,Total Max Velocity (%max),Total Player Load,Total Avg HR,Total Avg HR (%max),Total Session Hi Acc Efforts,Total Session Hi Dec Efforts,Session Total Distance,Session Total Meaningfull Distance,Session Total Running Distance,Session Total HSR,Session Total Sprint Distance,Session Total Accels,Session Total Decels,Session Max Velocity,Session Max Velocity (%max),Session Total Player Load,Session Avg HR,Session Avg HR (%max),Daily Total Distance,Daily Meaningfull Distance,Daily Running Distance,Daily HSR,Daily Sprint Distance,Daily Accels,Daily Decels,Daily Player Load,Daily Speed,Daily HR,Daily Max Velocity (%max),Daily Avg HR (%max),7d Avg Total Distance,7d Avg Meaningfull Distance,7d Avg HSR,7d Avg Sprint Distance,7d Avg Accels,7d Avg Decels,7d Avg Player Load,7d Max Speed,7d Hi Acc Efforts,7d Hi Dec Efforts,21d Avg Total Distance,21d Avg Meaningfull Distance,21d Avg HSR,21d Avg Sprint Distance,21d Avg Accels,21d Avg Decels,21d Avg Player Load,ACWR Total Distance,ACWR Meaningfull Distance,ACWR HSR,ACWR Sprint Distance,ACWR Accels,ACWR Decels,ACWR Player Load,Session Date,US_date,Position,Index,Sessions Today,Participation Status,Session Type,Session Number
9/18/2024,13,03 PASSING PATTERNS,3,3.94,-4.58,9,8,17,1.04,0:16:24,870.26,94.5,13.56,76.44,53.06,5.76,0.06,166,135,81,65.82,21.66,0,0:01:17,0:07:38,0:07:28,0:00:00,0:00:00,0:00:00,61.86,62.39,12.3,447.4,340.09,63.27,7.22,0,0,0,7.22,1,0.44,4,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,13,04 11V11 (HALF FIELD),4,3.81,-3.99,9,8,17,1.55,0:10:59,1051.76,122.65,13.55,76.37,95.76,11.17,0.2,187,162,91.2,78.92,19.5,0,0:00:00,0:00:52,0:05:24,0:04:41,0:00:00,0:00:00,75.89,85.7,5.89,401.3,567.19,59.73,16.35,0,0,0,16.35,2,1.49,11,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,13,05 SSG,5,3,-3.47,11,17,28,1.63,0:17:09,892.87,110.95,10.12,57.07,52.06,6.47,0.05,185,148,90.2,72.29,27.16,0,0:00:00,0:08:09,0:03:26,0:05:32,0:00:00,0:00:00,66.87,66.36,18.19,489.37,367.01,18.3,0,0,0,0,0,0,0,12,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,14,Session,0,3.79,-4.52,52,57,109,1.67,1:05:22,3664.73,461.57,15.42,87.35,56.06,7.06,0.05,174,130,87,64.75,82.99,0,0:14:08,0:19:49,0:27:20,0:01:50,0:00:00,0:00:00,871.38,394.02,118.33,2252.78,959.82,239.39,94.57,0,0,0,94.57,5,1.45,86,,,,,0,0,7329.45,,2587.56,189.14,0,104,114,15.42,87.35,923.12,131,65.34,0,0,3664.73,1293.78,,94.57,0,52,57,15.42,87.35,461.57,130,64.75,3664.73,1293.78,,94.57,0,52,57,461.57,15.42,130,87.35,64.75,20529.97,9016.95,597.57,78.65,268,274,2529.86,77.24,0,0,61386.04,26753.72,2176.87,246.96,785,818,7557.48,1,1.01,0.82,0.96,1.02,1,1,9/18/2024,9/18/2024,Attacker,1,1,Full,Game -1,1
9/18/2024,14,01 WARM UP,1,3.76,-3.55,13,12,25,1.93,0:12:59,750.33,111.69,11.14,63.12,57.79,8.6,0.03,156,120,78,59.83,13.01,0,0:02:56,0:05:39,0:02:11,0:00:00,0:00:00,0:00:00,178.54,67,36.85,468.29,214.82,30.38,0,0,0,0,0,0,0,15,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Attacker,,,Full,Game -1,1
9/18/2024,14,02 RONDO,2,2.98,-3.33,5,3,8,1.02,0:07:51,387.79,63.48,8.52,48.27,49.4,8.09,0.01,174,140,87,69.92,11.52,0,0:00:45,0:01:29,0:04:48,0:00:48,0:00:00,0:00:00,87.85,12.08,23.82,324.76,39.22,0,0,0,0,0,0,0,0,9,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Attacker,,,Full,Game -1,1
9/18/2024,14,03 PASSING PATTERNS,3,3.7,-3.45,8,9,17,1.04,0:16:24,858.27,94.22,14.23,80.61,52.33,5.75,0.05,149,121,74.5,60.36,20.12,0,0:05:17,0:06:04,0:05:01,0:00:00,0:00:00,0:00:00,198.19,98.15,18.48,475.85,264.89,48.8,50.25,0,0,0,50.25,3,3.06,14,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Attacker,,,Full,Game -1,1
9/18/2024,14,04 11V11 (HALF FIELD),4,3.58,-4.2,13,17,30,2.73,0:10:59,885.44,96.76,15.42,87.35,80.62,8.81,0.12,165,145,82.5,72.44,16,0,0:00:04,0:02:19,0:08:11,0:00:23,0:00:00,0:00:00,219.76,148.12,10.67,479.06,231.71,119.84,44.32,0,0,0,44.32,2,4.04,32,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Attacker,,,Full,Game -1,1
9/18/2024,14,05 SSG,5,3.79,-4.52,13,16,29,1.69,0:17:09,782.89,95.4,12.05,68.27,45.65,5.56,0.03,169,130,84.5,64.76,22.34,0,0:05:04,0:04:16,0:07:08,0:00:39,0:00:00,0:00:00,187.03,68.67,28.51,504.82,209.18,40.37,0,0,0,0,0,0,0,16,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Attacker,,,Full,Game -1,1
9/18/2024,15,Session,0,3.53,-3.01,40,43,83,1.27,1:05:22,4529.34,461.95,12,71.25,69.29,7.07,0.08,185,138,95.8,71.28,69.16,0.79,0:04:38,0:07:01,0:22:34,0:08:29,0:00:47,0:00:00,343.26,263.21,99.02,2431.3,1858.43,139.32,0,0,0,0,0,0,0,10,,,,,0,0,9058.68,,3995.5,0,0,80,86,12,71.25,923.9,135,69.89,0,0,4529.34,1997.75,,0,0,40,43,12,71.25,461.95,138,71.28,4529.34,1997.75,,0,0,40,43,461.95,12,138,71.25,71.28,25130.34,12248.79,281.99,9.82,174,162,2392.76,68.89,0,0,78199.88,37845.03,723.83,9.82,563,496,7697.03,0.96,0.97,1.17,3,0.93,0.98,0.93,9/18/2024,9/18/2024,Defender,1,1,Full,Game -1,1
9/18/2024,15,01 WARM UP,1,3.53,-3.01,14,14,28,2.16,0:12:59,810.63,83.77,11.07,65.72,62.44,6.45,0.04,134,116,69.4,60.07,3.6,0,0:00:50,0:01:01,0:01:00,0:00:00,0:00:00,0:00:00,63.7,64.54,32.65,511.61,240.5,25.88,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,15,02 RONDO,2,1.98,-1.97,0,0,0,0,0:07:51,406.81,55.34,8.05,47.77,51.82,7.05,0,171,131,88.6,68.09,8.35,0,0:01:26,0:00:06,0:03:47,0:00:29,0:00:00,0:00:00,31.13,13.74,17.28,308.46,81.07,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,15,03 PASSING PATTERNS,3,2.52,-2.7,4,3,7,0.43,0:16:24,1085.56,100.12,12,71.25,66.19,6.1,0.08,156,133,80.8,68.7,17.57,0,0:01:03,0:02:16,0:09:11,0:00:00,0:00:00,0:00:00,77.94,33.83,20.7,608.5,436.99,19.36,0,0,0,0,0,0,0,2,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,15,04 11V11 (HALF FIELD),4,3,-2.58,12,12,24,2.19,0:10:59,1091.47,102.04,11.2,66.5,99.38,9.29,0.3,173,149,89.6,77.3,12.83,0,0:00:00,0:00:09,0:04:34,0:02:37,0:00:00,0:00:00,82.91,87.26,11.39,338.07,664.13,76.61,0,0,0,0,0,0,0,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,15,05 SSG,5,3.43,-2.66,10,14,24,1.4,0:17:09,1134.87,120.68,10.1,59.94,66.17,7.04,0.05,185,143,95.8,73.89,26.81,0.79,0:01:16,0:03:27,0:04:00,0:05:22,0:00:47,0:00:00,87.58,63.84,17,664.66,435.74,17.47,0,0,0,0,0,0,0,7,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,16,Session,0,3.8,-3.55,46,49,95,1.45,1:05:22,4090.79,399.73,13.37,78.01,62.58,6.12,0.06,186,148,93,74.04,105.78,0,0:02:33,0:13:13,0:30:57,0:18:35,0:00:00,0:00:00,963.43,289.34,95.55,2190.59,1695.16,101.33,7.26,0,0,0,7.26,1,0.11,1,,,,,0,0,8181.58,,3607.5,14.52,0,92,98,13.37,78.01,799.46,149.33,74.61,0,0,4090.79,1803.75,,7.26,0,46,49,13.37,78.01,399.73,148,74.04,4090.79,1803.75,,7.26,0,46,49,399.73,13.37,148,78.01,74.04,20454.46,9381.14,258.7,17.77,234,209,2000.47,87.18,0,0,49014.91,22551.76,656.22,55.37,638,568,4792.9,1.25,1.25,1.18,0.96,1.1,1.1,1.25,9/18/2024,9/18/2024,Defender,1,1,Full,Game -1,1
9/18/2024,16,01 WARM UP,1,3.8,-3.13,14,15,29,2.23,0:12:59,802.67,87.33,13.37,78.01,61.82,6.73,0.04,172,140,86,70,18.87,0,0:00:49,0:02:38,0:08:38,0:00:52,0:00:00,0:00:00,194.42,81.21,31.8,420.92,302.51,40.17,7.26,0,0,0,7.26,1,0.56,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,16,02 RONDO,2,2.23,-1.87,1,0,1,0.13,0:07:51,359.98,44.99,7.19,41.97,45.86,5.73,0,178,158,89,78.9,14.02,0,0:00:00,0:00:44,0:03:35,0:03:31,0:00:00,0:00:00,84.29,13.98,22.8,289.56,47.63,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,16,03 PASSING PATTERNS,3,3.26,-3.24,6,6,12,0.73,0:16:24,861.58,75.65,9.73,56.78,52.54,4.61,0.04,160,136,80,67.82,22.69,0,0:00:11,0:06:02,0:10:10,0:00:00,0:00:00,0:00:00,195.68,33.45,16.34,456.15,378.84,10.26,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,16,04 11V11 (HALF FIELD),4,3.6,-3.01,4,9,13,1.18,0:10:59,956.61,81.15,10.2,59.53,87.1,7.39,0.15,180,159,90,79.63,19.78,0,0:00:00,0:00:27,0:05:36,0:04:55,0:00:00,0:00:00,219,50.23,7.4,406.07,520.29,21.94,0,0,0,0,0,0,0,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,16,05 SSG,5,3.08,-3.55,21,19,40,2.33,0:17:09,1109.95,110.61,11.68,68.13,64.72,6.45,0.07,186,155,93,77.25,30.43,0,0:01:32,0:03:21,0:02:57,0:09:16,0:00:00,0:00:00,270.04,110.47,17.21,617.89,445.89,28.96,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,17,Session,0,3.3,-3.52,40,42,82,1.25,1:05:22,4637.35,456,13.79,83.59,70.94,6.98,0.09,181,136,90.5,68.16,95.25,0,0:09:21,0:21:54,0:21:55,0:12:08,0:00:00,0:00:00,1069.59,330.88,96.9,2367.97,1903.34,260.5,8.62,0,0,0,8.62,1,0.13,6,,,,,0,0,9274.7,,4344.92,17.24,0,80,84,13.79,83.59,912,136.17,68.12,0,0,4637.35,2172.46,,8.62,0,40,42,13.79,83.59,456,136,68.16,4637.35,2172.46,,8.62,0,40,42,456,13.79,136,83.59,68.16,22475.62,12458.83,443.02,34.34,216,221,2188.89,61.45,0,0,73280.33,38547.24,1512.36,93.14,622,585,7158.78,0.92,0.97,0.88,1.11,1.04,1.13,0.92,9/18/2024,9/18/2024,Defender,1,1,Full,Game -1,1
9/18/2024,17,01 WARM UP,1,3.3,-3.52,12,11,23,1.77,0:12:59,896.19,99.65,12,72.72,69.03,7.68,0.05,167,128,83.5,64.18,17.14,0,0:03:00,0:04:10,0:05:11,0:00:36,0:00:00,0:00:00,210.74,75.82,32.97,443,372.79,47.29,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,17,02 RONDO,2,2.19,-2.33,1,4,5,0.64,0:07:51,396.61,50.96,7.69,46.63,50.52,6.49,0.01,170,130,85,65.11,10.6,0,0:01:52,0:02:23,0:02:55,0:00:40,0:00:00,0:00:00,92.83,14.56,16.36,307.12,73.12,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,17,03 PASSING PATTERNS,3,2.55,-2.81,5,3,8,0.49,0:16:24,1097.37,92.17,9.71,58.82,66.91,5.62,0.09,161,126,80.5,63.09,21,0,0:02:12,0:08:15,0:05:55,0:00:00,0:00:00,0:00:00,239.38,29.66,24.07,598.91,457.17,17.21,0,0,0,0,0,0,0,3,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,17,04 11V11 (HALF FIELD),4,3.2,-3.24,9,12,21,1.91,0:10:59,1109.19,100.62,13.79,83.59,100.99,9.16,0.26,178,151,89,75.4,18.71,0,0:00:33,0:02:20,0:03:28,0:04:36,0:00:00,0:00:00,259.55,120.85,6.73,396.38,556.13,141.48,8.62,0,0,0,8.62,1,0.78,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,17,05 SSG,5,3.27,-3.48,13,12,25,1.46,0:17:09,1137.99,112.6,11.42,69.19,66.35,6.57,0.07,181,146,90.5,72.76,27.8,0,0:01:42,0:04:45,0:04:26,0:06:14,0:00:00,0:00:00,267.09,89.99,16.77,622.56,444.13,54.52,0,0,0,0,0,0,0,2,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,18,Session,0,0,0,0,0,0,0,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,13836.77,6573.06,473.8,39.26,146,133,1288.76,63.96,0,0,37779.3,16981.13,879.2,110.89,434,345,3562.03,1.1,1.16,1.62,1.06,1.01,1.16,1.09,9/18/2024,9/18/2024,Attacker,1,1,Not Going,Game -1,1
9/18/2024,19,Session,0,3.59,-3.61,22,25,47,0.72,1:05:22,3991.72,434.44,11.95,71.22,61.07,6.65,0.04,169,139,84.5,69.51,91.98,0,0:05:15,0:15:25,0:42:56,0:01:43,0:00:00,0:00:00,305.72,160.13,83.98,2286.34,1556.61,63.07,0,0,0,0,0,0,0,14,,,,,0,0,7983.45,,3239.36,0,0,44,50,11.95,71.22,868.88,140.17,69.99,0,0,3991.72,1619.68,,0,0,22,25,11.95,71.22,434.44,139,69.51,3991.72,1619.68,,0,0,22,25,434.44,11.95,139,71.22,69.51,18885.81,7974.63,200.82,2.68,131,152,2162.21,82.95,0,0,46594.53,18921.8,424.82,6.77,374,406,5348.92,1.22,1.26,1.42,1.19,1.05,1.12,1.21,9/18/2024,9/18/2024,Defender,1,1,Full,Game -1,1
9/18/2024,19,01 WARM UP,1,3.59,-2.68,7,9,16,1.23,0:12:59,806.59,107.05,11.95,71.22,62.13,8.25,0.03,158,133,79,66.38,17.77,0,0:00:51,0:04:16,0:07:51,0:00:00,0:00:00,0:00:00,63.49,57.25,25.92,470.69,278.8,31.18,0,0,0,0,0,0,0,3,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,19,02 RONDO,2,2.17,-2.3,4,5,9,1.15,0:07:51,325.58,44.44,7.75,46.17,41.47,5.66,0.01,164,146,82,73.08,11.37,0,0:00:22,0:00:41,0:06:46,0:00:00,0:00:00,0:00:00,25.45,18.93,19.33,245.66,60.59,0,0,0,0,0,0,0,0,2,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,19,03 PASSING PATTERNS,3,2.27,-2.75,4,4,8,0.49,0:16:24,917.58,88.13,8.3,49.47,55.95,5.37,0.02,151,131,75.5,65.29,22.16,0,0:01:53,0:04:57,0:09:32,0:00:00,0:00:00,0:00:00,68.1,16.65,15.55,542.56,359.47,0,0,0,0,0,0,0,0,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,19,04 11V11 (HALF FIELD),4,2.18,-2.17,3,4,7,0.64,0:10:59,950.98,87.59,11.13,66.35,86.58,7.97,0.14,165,150,82.5,74.9,16.09,0,0:00:00,0:01:18,0:09:40,0:00:00,0:00:00,0:00:00,72.73,42.21,8.69,402.68,512.07,25.82,0,0,0,0,0,0,0,6,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,19,05 SSG,5,2.4,-3.61,4,3,7,0.41,0:17:09,991,107.23,9.89,58.95,57.78,6.25,0.03,169,142,84.5,70.81,24.59,0,0:02:08,0:04:11,0:09:05,0:01:43,0:00:00,0:00:00,75.96,25.09,14.49,624.75,345.68,6.07,0,0,0,0,0,0,0,2,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,20,Session,0,3.62,-5.43,43,63,106,1.62,1:05:22,4298.68,539.54,14.51,77.41,65.76,8.25,0.07,193,145,96.5,72.71,86.59,4.29,0:03:44,0:14:22,0:15:10,0:10:41,0:04:17,0:00:00,338.39,390.32,94.6,2134.38,1796.08,242.82,30.95,0,0,0,30.95,2,0.47,23,,,,,0,0,8597.36,,4139.7,61.9,0,86,126,14.51,77.41,1079.09,133,66.51,0,0,4298.68,2069.85,,30.95,0,43,63,14.51,77.41,539.54,145,72.71,4298.68,2069.85,,30.95,0,43,63,539.54,14.51,145,77.41,72.71,22919.8,11436.3,560.72,51.94,235,267,2775.47,77.06,0,0,68682.78,34681.88,1907.93,226.23,702,793,8281.94,1,0.99,0.88,0.69,1,1.01,1.01,9/18/2024,9/18/2024,Attacker,1,1,Full,Game -1,1
9/18/2024,20,01 WARM UP,1,3.62,-3.01,11,10,21,1.62,0:12:59,807.84,114.38,10.92,58.24,62.22,8.81,0.04,118,78,59,39.19,3.47,0,0:02:31,0:00:46,0:00:00,0:00:00,0:00:00,0:00:00,63.16,56.54,36.73,438.71,301.24,31.16,0,0,0,0,0,0,0,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Attacker,,,Full,Game -1,1
9/18/2024,20,02 RONDO,2,1.76,-1.9,0,0,0,0,0:07:51,329.66,53.76,6.63,35.34,42,6.85,0,125,116,62.5,57.86,2.82,0,0:01:04,0:01:27,0:00:00,0:00:00,0:00:00,0:00:00,24.87,10.58,19.73,286.5,23.43,0,0,0,0,0,0,0,0,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Attacker,,,Full,Game -1,1
9/18/2024,20,03 PASSING PATTERNS,3,3.28,-5.03,8,10,18,1.1,0:16:24,947.61,105.08,13.43,71.63,57.78,6.41,0.04,171,141,85.5,70.68,20.36,0,0:00:00,0:06:10,0:07:32,0:00:44,0:00:00,0:00:00,72.8,86.46,16.34,471.13,382.36,65.5,12.28,0,0,0,12.28,1,0.75,4,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Attacker,,,Full,Game -1,1
9/18/2024,20,04 11V11 (HALF FIELD),4,3.5,-5.43,8,14,22,2,0:10:59,1027.6,117.73,14.51,77.41,93.56,10.72,0.18,189,161,94.5,80.36,22.86,1.26,0:00:08,0:01:04,0:04:12,0:04:18,0:01:15,0:00:00,82.39,109.31,6.71,367.73,549.24,85.4,18.67,0,0,0,18.67,1,1.7,8,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Attacker,,,Full,Game -1,1
9/18/2024,20,05 SSG,5,2.76,-3.49,16,29,45,2.62,0:17:09,1185.97,148.6,11.24,59.97,69.15,8.66,0.09,193,157,96.5,78.25,37.08,3.03,0:00:00,0:04:53,0:03:25,0:05:38,0:03:02,0:00:00,95.17,127.43,15.09,570.31,539.81,60.76,0,0,0,0,0,0,0,9,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Attacker,,,Full,Game -1,1
9/18/2024,21,Session,0,3.28,-3.55,23,23,46,0.7,1:05:22,3373.74,353.44,11.43,66.59,51.61,5.41,0.02,179,140,86.5,67.51,84.01,0,0:04:09,0:25:15,0:25:24,0:05:12,0:00:00,0:00:00,236.62,125.56,106.62,2328.79,892.04,45.18,0,0,0,0,0,0,0,17,,,,,0,0,6747.49,,1874.44,0,0,46,46,11.43,66.59,706.88,139.33,67.28,0,0,3373.74,937.22,,0,0,23,23,11.43,66.59,353.44,140,67.51,3373.74,937.22,,0,0,23,23,353.44,11.43,140,66.59,67.51,22987.85,8914.69,259.39,26.16,116,136,2319.78,71.25,0,0,74907.32,30398.22,831.43,74.85,398,432,7499.56,0.92,0.88,0.94,1.05,0.87,0.94,0.93,9/18/2024,9/18/2024,Defender,1,1,Full,Game -1,1
9/18/2024,21,01 WARM UP,1,3.28,-2.25,6,2,8,0.62,0:12:59,760.02,83.55,10.64,62.03,58.54,6.43,0.02,166,132,80.2,63.54,9.91,0,0:00:24,0:04:30,0:02:43,0:00:00,0:00:00,0:00:00,53.15,33.79,32.4,515.37,193.42,18.83,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,21,02 RONDO,2,2.26,-2.52,2,3,5,0.64,0:07:51,286.48,41.09,7.69,44.82,36.49,5.23,0.01,171,135,82.6,65.31,10.44,0,0:00:58,0:03:07,0:03:36,0:00:08,0:00:00,0:00:00,19.74,10.75,22.36,226.84,37.27,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
9/18/2024,21,03 PASSING PATTERNS,3,3.14,-2.69,6,4,10,0.61,0:16:24,731.16,68.12,11.43,66.59,44.58,4.15,0.02,151,128,73,61.83,20.58,0,0:02:09,0:09:47,0:04:26,0:00:00,0:00:00,0:00:00,50.91,25.41,21.35,520.23,177.11,12.47,0,0,0,0,0,0,0,5,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2024,9/18/2024,Defender,,,Full,Game -1,1
